experiment_id,row_index,step,timestamp_s,vehicle_id,scenario,ground_truth_class,ground_truth_reason,ground_truth_label_source,real_world_cyberattack_label,synthetic_cyber_label,laboratory_generated,physical_vehicle,direct_vehicle_actuation,live_cortex_xdr_api,model_retraining,requirement_evaluation_count,requirement_pass_count,requirement_fail_count,requirement_not_evaluable_count,requirement_unknown_count,all_requirements_pass,prediction_available,prediction_source_row,y3_probability,y6_probability,source_feature_sha256,source_requirement_sha256,source_prediction_sha256,feature__timestamp_s,feature__step,feature__VehicleSpeed,feature__WheelSpeedFL,feature__WheelSpeedFR,feature__SteeringAngle,feature__LongitudinalAcceleration,feature__LateralAcceleration,feature__YawRate,feature__speed_wheel_speed_error,feature__steering_yaw_joint_magnitude,feature__Accelerator,feature__BrakePressure,feature__BrakeStatus,feature__RegenCommand,feature__VCUState,feature__MotorRPM,feature__TorqueCommand,feature__RegenAvailable,feature__TorqueFeedback,feature__MotorTemperature,feature__InverterTemperature,feature__InverterState,feature__SOC,feature__SOH,feature__HVVoltage,feature__HVCurrent,feature__BatteryTemperature,feature__CellVoltageDeviation,feature__CellTemperatureDeviation,feature__BMSState,feature__IsolationStatus,feature__ContactorState,feature__PrechargeState,feature__ChargingState,feature__ConnectorState,feature__ChargeCurrent,feature__VCUHeartbeat,feature__BMSHeartbeat,feature__InverterHeartbeat,feature__GatewayHeartbeat,feature__SequenceCounter,feature__RCMHeartbeat,feature__OccupantSensorHeartbeat,feature__RestraintGatewayHeartbeat,feature__RestraintSequenceCounter,feature__can_frame_interval_s,feature__DiagnosticState,feature__IntegrityStatus,feature__GatewayIntegrity,feature__DriverSeatbelt,feature__PassengerSeatbelt,feature__DriverPretensioner,feature__PassengerPretensioner,feature__RolloverStatus,feature__RestraintDiagnostic,feature__RestraintIntegrity,feature__RestraintSequence,feature__DriverAirbag,feature__PassengerAirbag,feature__SideAirbag,feature__CurtainAirbag,feature__ImpactSeverity,feature__DriverOccupant,feature__PassengerOccupant,feature__DriverPosition,feature__PassengerPosition,feature__CrashEventStatus,feature__AuxBatteryVoltage,feature__AuxBatteryStatus,feature__cp_speed_consistency_error,feature__cp_brake_consistency_error,feature__cp_torque_tracking_error,feature__cp_steering_yaw_consistency,feature__cp_hv_power_kw,feature__cp_battery_temperature_abs,feature__accelerator_torque_joint,feature__laboratory_generated,feature__physical_vehicle,feature__direct_actuation,previous_record_hash,record_hash
P5_8_0146,146,146,7.3,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,146,0.9895848631858826,0.9990597367286682,45a64319245a93c002bb777f28eec84bea9eb9c360434d0db134bee20ceee782,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.3,146.0,65.92,66.15,65.61,1.7000000000000002,-0.1,-0.01,1.4000000000000001,0.04000000000000625,3.1000000000000005,38.800000000000004,2.5,1.0,2.0,2.0,3625.0,124.9,1.0,128.1,79.0,67.0,2.0,80.0,98.0,399.40000000000003,87.60000000000001,31.0,0.012,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,146.0,1.0,1.0,1.0,146.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.04000000000000625,0.0,3.1999999999999886,3.1000000000000005,34.98744000000001,31.0,4846.120000000001,True,False,False,1cfd9673250d23531ecd97b7a9925a4c8ca58eaaeced764daff44cb486f6492e,a8c445445736ba7676d18f3f25ffb4389f47912007112a94e42cdae77dfe7d20
P5_8_0147,147,147,7.35,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,147,0.989588737487793,0.9990596175193787,c6e95c193d39995c3fa4af5dc5cb830e934b1319061944c26e43e87427923195,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.35,147.0,65.87,66.17,65.84,1.7000000000000002,-0.1,-0.01,1.3,0.1349999999999909,3.0,38.800000000000004,2.5,1.0,2.0,2.0,3623.0,125.2,1.0,126.5,80.0,66.0,2.0,80.0,98.0,398.3,88.2,31.0,0.012,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,147.0,1.0,1.0,1.0,147.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.1349999999999909,0.0,1.2999999999999972,3.0,35.13006000000001,31.0,4857.76,True,False,False,a8c445445736ba7676d18f3f25ffb4389f47912007112a94e42cdae77dfe7d20,cde134bbf06e950e2222657c00978d83709e011ef72fa479c2e39893fd6d284b
P5_8_0148,148,148,7.4,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,148,0.9895925521850586,0.9990593791007996,24d8b3cb0d537fe98381d3f2692368dda81395fcb99b55b5105845f915bacd1d,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.4,148.0,65.82000000000001,66.13,65.58,1.7000000000000002,-0.1,-0.01,1.4000000000000001,0.03499999999998238,3.1000000000000005,39.6,2.5,1.0,2.0,2.0,3620.0,126.10000000000001,1.0,127.0,79.0,66.0,2.0,80.0,98.0,398.40000000000003,90.60000000000001,31.0,0.011,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,148.0,1.0,1.0,1.0,148.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.03499999999998238,0.0,0.8999999999999915,3.1000000000000005,36.09504000000001,31.0,4993.56,True,False,False,cde134bbf06e950e2222657c00978d83709e011ef72fa479c2e39893fd6d284b,583825f0ccdd78c9e204a5d6e5f8a083491a84e0891ba29cbd3aeb0b64866b36
P5_8_0149,149,149,7.45,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,149,0.989596426486969,0.99905925989151,4c18869edcd52904656aeb83cea10ee8fe50f372319b9b7070e58a984545876f,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.45,149.0,65.77,65.9,65.57000000000001,1.6,-0.1,-0.01,1.3,0.03499999999998238,2.9000000000000004,40.400000000000006,2.4000000000000004,1.0,2.0,2.0,3617.0,127.10000000000001,1.0,123.60000000000001,80.0,66.0,2.0,80.0,98.0,398.20000000000005,88.10000000000001,32.0,0.015,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,149.0,1.0,1.0,1.0,149.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.03499999999998238,0.0,3.5,2.9000000000000004,35.08142000000001,32.0,5134.840000000001,True,False,False,583825f0ccdd78c9e204a5d6e5f8a083491a84e0891ba29cbd3aeb0b64866b36,f1f94a7eddd526a6b43c7d2e4db1f095346beae43064d45948ec6e4c13beed27
P5_8_0150,150,150,7.5,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,150,0.9896003007888794,0.9990590214729309,8f7acec3308fb01822497486d1d5f2f0951478daa7eb9b1f7e8a4d4816140a9b,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.5,150.0,65.72,65.86,65.49,1.6,-0.1,-0.01,1.3,0.045000000000001705,2.9000000000000004,40.800000000000004,2.4000000000000004,1.0,2.0,2.0,3615.0,127.30000000000001,1.0,124.4,80.0,67.0,2.0,80.0,98.0,398.1,87.60000000000001,31.0,0.014,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.045000000000001705,0.0,2.9000000000000057,2.9000000000000004,34.873560000000005,31.0,5193.840000000001,True,False,False,f1f94a7eddd526a6b43c7d2e4db1f095346beae43064d45948ec6e4c13beed27,6ab19545b9fa72f0f67a4a99540331b08edec5a2d6ad1821d425b79256e0c6ae
P5_8_0151,151,151,7.55,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,151,0.989604115486145,0.9990589022636414,2291eaeb453806e1c659db5f9808b137d369ebcc647c18b7969ead7eead029ee,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.55,151.0,65.68,65.85,65.55,1.6,-0.1,-0.01,1.2000000000000002,0.01999999999998181,2.8000000000000003,38.800000000000004,2.4000000000000004,1.0,2.0,2.0,3612.0,124.9,1.0,125.10000000000001,80.0,68.0,2.0,80.0,98.0,399.0,87.5,32.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,151.0,1.0,1.0,1.0,151.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.01999999999998181,0.0,0.20000000000000284,2.8000000000000003,34.9125,32.0,4846.120000000001,True,False,False,6ab19545b9fa72f0f67a4a99540331b08edec5a2d6ad1821d425b79256e0c6ae,e487430b0172f946740fb9f3db1b029a54f15fcea55e63c18a886d20b520704d
P5_8_0152,152,152,7.6,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,152,0.9896078705787659,0.9990586638450623,5a126bca418f729a294c73127554c1cca6d9bd59f09329c811a671b1a4502c0c,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.6,152.0,65.63,65.81,65.3,1.5,-0.1,-0.01,1.2000000000000002,0.07499999999998863,2.7,40.0,2.4000000000000004,1.0,2.0,2.0,3610.0,126.4,1.0,126.9,79.0,66.0,2.0,80.0,98.0,398.70000000000005,89.60000000000001,32.0,0.011,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,152.0,1.0,1.0,1.0,152.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.07499999999998863,0.0,0.5,2.7,35.72352,32.0,5056.0,True,False,False,e487430b0172f946740fb9f3db1b029a54f15fcea55e63c18a886d20b520704d,0d4b9d2366906436eaf5ee4b8160bc4d5cacf52395613c4e4c2c96aa0d1d9fe0
P5_8_0153,153,153,7.65,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,153,0.9896116256713867,0.9990585446357727,acf9c1e8b946ec79f8060803385182efd7ef8b607564f9b92b39c118e521d240,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.65,153.0,65.58,65.89,65.38,1.5,-0.09,-0.01,1.1,0.05499999999999261,2.6,38.800000000000004,2.4000000000000004,1.0,2.0,2.0,3607.0,124.9,1.0,122.4,79.0,67.0,2.0,80.0,98.0,398.5,87.0,31.0,0.014,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,153.0,1.0,1.0,1.0,153.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.05499999999999261,0.0,2.5,2.6,34.6695,31.0,4846.120000000001,True,False,False,0d4b9d2366906436eaf5ee4b8160bc4d5cacf52395613c4e4c2c96aa0d1d9fe0,eb5ae1252b7b853cba223e2129174a3b304f4dc16d4bd4ce84dfab50ae6d3fa0
P5_8_0154,154,154,7.7,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,154,0.9896152019500732,0.9990584254264832,4321393425e04a71dfec1657241b9317f27f44aa125d737bc703ee7888111f07,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.7,154.0,65.54,65.66,65.39,1.5,-0.09,-0.01,1.1,0.015000000000000568,2.6,40.400000000000006,2.3000000000000003,1.0,2.0,2.0,3605.0,126.9,1.0,127.9,79.0,68.0,2.0,80.0,98.0,398.70000000000005,89.0,32.0,0.009000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,154.0,1.0,1.0,1.0,154.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.015000000000000568,0.0,1.0,2.6,35.484300000000005,32.0,5126.760000000001,True,False,False,eb5ae1252b7b853cba223e2129174a3b304f4dc16d4bd4ce84dfab50ae6d3fa0,e8a327d73f99265bfef9274cf7d4d84196f684226985fbe3ed2f8add9988b874
P5_8_0155,155,155,7.75,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,155,0.9896189570426941,0.999058187007904,8213d3d2507f5be9fb53aece4463902f7231a04b11a04fb602ffe0e51fe0b902,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.75,155.0,65.49,65.82000000000001,65.23,1.4000000000000001,-0.09,-0.01,1.2000000000000002,0.0350000000000108,2.6000000000000005,38.800000000000004,2.3000000000000003,1.0,2.0,2.0,3602.0,124.9,1.0,128.4,79.0,67.0,2.0,80.0,98.0,397.90000000000003,86.60000000000001,31.0,0.01,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,155.0,1.0,1.0,1.0,155.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.68,1.0,0.0350000000000108,0.0,3.5,2.6000000000000005,34.45814000000001,31.0,4846.120000000001,True,False,False,e8a327d73f99265bfef9274cf7d4d84196f684226985fbe3ed2f8add9988b874,b592cdb5b3a33c630dcb6ae8ae3d6cfed8dacfe76f1e89f1216819176f454bcd
P5_8_0156,156,156,7.8,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,156,0.9896224737167358,0.9990580677986145,623e0980f29f87c1e0b149e3b5f8080f17a2fa608bc476d614e0d22e9178ca76,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.8,156.0,65.45,65.57000000000001,65.36,1.4000000000000001,-0.09,-0.01,1.2000000000000002,0.015000000000000568,2.6000000000000005,40.800000000000004,2.3000000000000003,1.0,2.0,2.0,3600.0,127.7,1.0,131.1,79.0,66.0,2.0,80.0,98.0,398.40000000000003,88.2,32.0,0.012,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,156.0,1.0,1.0,1.0,156.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.015000000000000568,0.0,3.3999999999999915,2.6000000000000005,35.13888000000001,32.0,5210.160000000001,True,False,False,b592cdb5b3a33c630dcb6ae8ae3d6cfed8dacfe76f1e89f1216819176f454bcd,35483097a675b9e40d3805510857c9ec87ded769394258c918d6f10715013b21
P5_8_0157,157,157,7.85,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,157,0.9896260499954224,0.999057948589325,f33a600d1eb09a8e5af26e97006c952b3335cbfe280cc37699e57c25bee6cb19,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.85,157.0,65.4,65.73,65.18,1.4000000000000001,-0.09,-0.01,1.1,0.05500000000000682,2.5,39.2,2.2,1.0,1.6,2.0,3597.0,125.4,1.0,130.0,78.0,67.0,2.0,80.0,98.0,398.1,87.80000000000001,32.0,0.011,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,157.0,1.0,1.0,1.0,157.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.05500000000000682,0.0,4.599999999999994,2.5,34.95318000000001,32.0,4915.68,True,False,False,35483097a675b9e40d3805510857c9ec87ded769394258c918d6f10715013b21,afbf514ddf49b856cac6cbc32f279b31c4258eccdf38f47e7fd9429b277debec
P5_8_0158,158,158,7.9,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,158,0.9896295666694641,0.9990577101707458,7f7355179d2ec5d8f61a98c94c67c66b96f5db64303bce23c1aba285dcf5a5f9,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.9,158.0,65.36,65.65,65.04,1.3,-0.09,-0.01,1.1,0.015000000000000568,2.4000000000000004,39.2,2.2,1.0,1.6,2.0,3595.0,125.5,1.0,123.4,79.0,67.0,2.0,80.0,98.0,398.5,87.0,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,158.0,1.0,1.0,1.0,158.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.015000000000000568,0.0,2.0999999999999943,2.4000000000000004,34.6695,31.0,4919.6,True,False,False,afbf514ddf49b856cac6cbc32f279b31c4258eccdf38f47e7fd9429b277debec,cf1fcfdb1532da6d0a0142277ed4422a02d81380307c3c03dafd041aff583ca7
P5_8_0159,159,159,7.95,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,159,0.9896332025527954,0.9990575909614563,f2f30ab2fac3f5050699a32ec11dac16a813a0618cbb2e5b946ff4a8e70498b7,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,7.95,159.0,65.32000000000001,65.6,65.2,1.3,-0.09,-0.01,1.0,0.0799999999999983,2.3,40.0,2.2,1.0,1.6,2.0,3592.0,126.7,1.0,126.9,79.0,67.0,2.0,80.0,98.0,398.90000000000003,89.4,31.0,0.014,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,159.0,1.0,1.0,1.0,159.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.0799999999999983,0.0,0.20000000000000284,2.3,35.661660000000005,31.0,5068.0,True,False,False,cf1fcfdb1532da6d0a0142277ed4422a02d81380307c3c03dafd041aff583ca7,c9f576ae9937421b03d5e26ce8f977a0bf127240b469c89e69b3aacb6587ae12
P5_8_0160,160,160,8.0,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,160,0.9896367192268372,0.9990574717521667,a840fc036a0ba22601d3aa89881ce4fb82a66483ba897331dff92030e04be60a,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,8.0,160.0,65.27,65.71000000000001,64.95,1.3,-0.09,-0.01,1.0,0.060000000000016485,2.3,38.800000000000004,2.2,1.0,1.6,2.0,3590.0,125.4,1.0,125.9,79.0,67.0,2.0,80.0,98.0,398.3,88.9,32.0,0.013000000000000001,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,160.0,1.0,1.0,1.0,160.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.61,1.0,0.060000000000016485,0.0,0.5,2.3,35.40887,32.0,4865.52,True,False,False,c9f576ae9937421b03d5e26ce8f977a0bf127240b469c89e69b3aacb6587ae12,bf07d7de8fd937cb6680a19225b5b45185063e5eb9d7d45a73165e3a5cac53f0
P5_8_0161,161,161,8.05,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,161,0.9896401166915894,0.9990572333335876,30f190ec38c7b91be87db0e53186b9e57d5fef5b56ccb8e71bfd0683f762c68b,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,8.05,161.0,65.23,65.49,65.14,1.3,-0.09,-0.01,1.0,0.08499999999999375,2.3,39.6,2.1,1.0,1.6,2.0,3588.0,126.4,1.0,127.2,79.0,67.0,2.0,80.0,98.0,398.8,88.2,31.0,0.01,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,161.0,1.0,1.0,1.0,161.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.530000000000001,1.0,0.08499999999999375,0.0,0.7999999999999972,2.3,35.17416,31.0,5005.4400000000005,True,False,False,bf07d7de8fd937cb6680a19225b5b45185063e5eb9d7d45a73165e3a5cac53f0,66b20ad8ab97c530447f4ae1198d1dff3fa583b414bb848a151bb61a07086f90
P5_8_0162,162,162,8.1,EV-LAB-001,NORMAL_BASELINE,NORMAL_LABORATORY_STATE,all_lab_rules_within_thresholds,DETERMINISTIC_LABORATORY_RULES,False,False,True,False,False,False,False,40,40,0,0,0,True,True,162,0.9896434545516968,0.9990571141242981,4346067539f9eda2f52983e1e945110e5c47bf103401d1c1148950d498174fb5,0a58960f6142fad4876a7eacf986c1d59f503dc47c53559a858505232b3c6bcf,f8b5283c3e85f1bc8b4e6e3bde6cc88ee2c61eb45dc03299a6432a593d0fcd03,8.1,162.0,65.19,65.48,64.98,1.2000000000000002,-0.08,-0.01,1.1,0.04000000000000625,2.3000000000000003,39.6,2.1,1.0,1.6,2.0,3586.0,125.9,1.0,127.2,79.0,67.0,2.0,80.0,98.0,399.5,87.60000000000001,31.0,0.015,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,162.0,1.0,1.0,1.0,162.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.04000000000000625,0.0,1.2999999999999972,2.3000000000000003,34.9962,31.0,4985.64,True,False,False,66b20ad8ab97c530447f4ae1198d1dff3fa583b414bb848a151bb61a07086f90,d26e7d71bc0088684210a3ebc869dd528465bd54ec28c022a0f4257c68bf16fd
